time,episode,episode_time,mode,pos_x,pos_y,pos_z,target_x,target_y,target_z,position_error,speed,angular_speed,energy_proxy,average_thrust,average_health,m0_health,m0_cmd,m0_pitch_deg,m0_yaw_deg,m0_effective_thrust,m0_energy,m1_health,m1_cmd,m1_pitch_deg,m1_yaw_deg,m1_effective_thrust,m1_energy,m2_health,m2_cmd,m2_pitch_deg,m2_yaw_deg,m2_effective_thrust,m2_energy,m3_health,m3_cmd,m3_pitch_deg,m3_yaw_deg,m3_effective_thrust,m3_energy,m4_health,m4_cmd,m4_pitch_deg,m4_yaw_deg,m4_effective_thrust,m4_energy,m5_health,m5_cmd,m5_pitch_deg,m5_yaw_deg,m5_effective_thrust,m5_energy
10.2113,1,10.22,BaselineAllocator,-0.687495,2.71192,-1.41797,-1.40468,2.86529,-2.6101,1.39966,1.05708,0.170349,0.820885,0.117447,0.740404,1,0,0,0,0,0.0353709,0.21523,0.140937,-22.2616,-10.3763,1.06168,0.157103,1,0.140937,-20.3781,63.2028,4.93278,0.157103,1,0.140937,-20.3781,-63.2028,4.93278,0.157103,0.227194,0.140937,63.0606,-21.1191,1.1207,0.157103,1,0.140937,-63.0606,-21.1191,4.93278,0.157103
10.4122,1,10.4201,BaselineAllocator,-0.825917,2.80034,-1.54675,-1.40468,2.89207,-2.88849,1.46412,1.05661,0.152895,0.841463,0.116373,0.740404,1,0,0,0,0,0.0362823,0.21523,0.139647,-22.1735,-10.286,1.05197,0.161036,1,0.139647,-20.2933,63.2187,4.88766,0.161036,1,0.139647,-20.2933,-63.2187,4.88766,0.161036,0.227194,0.139647,63.093,-20.9532,1.11045,0.161036,1,0.139647,-63.093,-20.9532,4.88766,0.161036
10.6129,1,10.6201,BaselineAllocator,-0.922361,2.88205,-1.70081,-1.26884,3.06945,-2.88849,1.25131,0.948183,0.272333,0.861776,0.118526,0.740404,1,0,0,0,0,0.0362823,0.21523,0.142231,-22.4247,-8.08577,1.07143,0.165099,1,0.142231,-20.4071,63.1974,4.97807,0.165099,1,0.142231,-20.4071,-63.1974,4.97807,0.165099,0.227194,0.142231,63.8051,-16.7852,1.13099,0.165099,1,0.142231,-63.8051,-16.7852,4.97807,0.165099
10.8136,1,10.8201,BaselineAllocator,-0.961487,2.96222,-1.84958,-0.967727,3.06945,-2.88849,1.04445,0.809029,0.120804,0.881317,0.115171,0.740404,1,0,0,0,0,0.0362823,0.21523,0.138205,-21.4696,-8.39031,1.04111,0.169007,1,0.138205,-19.5614,63.3522,4.83717,0.169007,1,0.138205,-19.5614,-63.3522,4.83717,0.169007,0.227194,0.138205,63.7157,-17.3758,1.09898,0.169007,1,0.138205,-63.7157,-17.3758,4.83717,0.169007
11.0146,1,11.0201,BaselineAllocator,-0.937895,3.03024,-1.97941,-0.747386,3.06945,-2.69313,0.739743,0.707081,0.026972,0.89988,0.112429,0.740404,1,0,0,0,0,0.0362823,0.21523,0.134914,-19.9869,-4.73441,1.01632,0.17272,1,0.134914,-18.1024,63.6006,4.722,0.17272,1,0.134914,-18.1024,-63.6006,4.722,0.17272,0.227194,0.134914,64.584,-10.0375,1.07281,0.17272,1,0.134914,-64.584,-10.0375,4.722,0.17272
11.2154,1,11.2201,BaselineAllocator,-0.854582,3.08014,-2.07656,-0.534431,3.06945,-2.48017,0.515279,0.703837,0.0488903,0.917965,0.112081,0.740404,1,0,0,0,0,0.0362823,0.21523,0.134497,-19.1842,-1.10215,1.01317,0.176337,1,0.134497,-17.3296,63.7228,4.70739,0.176337,1,0.134497,-17.3296,-63.7228,4.70739,0.176337,0.227194,0.134497,64.9773,-2.36208,1.06949,0.176337,1,0.134497,-64.9773,-2.36206,4.70739,0.176337
11.4164,1,11.4201,BaselineAllocator,-0.717694,3.11253,-2.13213,-0.321261,3.06945,-2.267,0.420957,0.824439,0.0987214,0.936239,0.113254,0.740404,1,0,0,0,0,0.0362823,0.21523,0.135905,-19.5465,1.80497,1.02378,0.179991,1,0.135905,-17.6594,63.6714,4.75666,0.179991,1,0.135905,-17.6594,-63.6714,4.75666,0.179991,0.227194,0.135905,64.9391,3.86424,1.08068,0.179991,1,0.135905,-64.9391,3.86425,4.75666,0.179991
11.6167,1,11.6201,BaselineAllocator,-0.534658,3.13192,-2.14253,-0.108956,3.06945,-2.0547,0.439136,1.01147,0.133163,0.955036,0.115125,0.740404,1,0,0,0,0,0.0362823,0.21523,0.138149,-20.9806,4.03371,1.04069,0.183751,1,0.138149,-18.9781,63.4543,4.83523,0.183751,1,0.138149,-18.9781,-63.4543,4.83523,0.183751,0.227194,0.138149,64.6973,8.5785,1.09853,0.183751,1,0.138149,-64.6973,8.57852,4.83523,0.183751
11.8171,1,11.8201,BaselineAllocator,-0.313842,3.14398,-2.10792,0.103628,3.06945,-1.84211,0.50049,1.20841,0.153504,0.974496,0.117176,0.740404,1,0,0,0,0,0.0362823,0.21523,0.140611,-23.1674,5.62985,1.05923,0.187643,1,0.140611,-20.9785,63.0881,4.92138,0.187643,1,0.140611,-20.9785,-63.0881,4.92138,0.187643,0.227194,0.140611,64.4137,11.8806,1.11811,0.187643,1,0.140611,-64.4138,11.8806,4.92138,0.187643
12.0175,1,12.0201,BaselineAllocator,-0.0712176,3.15271,-2.03352,0.316483,3.06945,-1.62926,0.566279,1.32464,0.148637,0.994856,0.117929,0.740404,1,0,0,0,0,0.0366836,0.21523,0.141515,-23.6131,6.04974,1.06604,0.191634,1,0.141515,-21.3912,63.0067,4.95302,0.191634,1,0.141515,-21.3912,-63.0067,4.95302,0.191634,0.227194,0.141515,64.3242,12.7356,1.1253,0.191634,1,0.141515,-64.3242,12.7356,4.95302,0.191634
12.2177,1,12.2201,BaselineAllocator,0.177463,3.15951,-1.92572,0.528524,3.06945,-1.41722,0.624443,1.35587,0.377709,1.01578,0.142189,0.740404,1,0.142189,-61.9822,-25.8849,4.9766,0.0374913,0.21523,0.142189,-24.5119,6.08038,1.07112,0.195657,1,0.142189,-22.1956,62.8423,4.9766,0.195657,1,0.142189,-22.1956,-62.8423,4.9766,0.195657,0.227194,0.142189,64.3175,12.7978,1.13065,0.195657,1,0.142189,-64.3174,12.7978,4.9766,0.195657
12.4187,1,12.4201,BaselineAllocator,0.425393,3.16525,-1.78906,0.742048,3.06945,-1.20369,0.672387,1.45838,0.158774,1.03615,0.118546,0.740404,1,0,0,0,0,0.0377066,0.21523,0.142255,-24.3324,5.52334,1.07161,0.199688,1,0.142255,-22.0163,62.8797,4.97892,0.199688,1,0.142255,-22.0163,-62.8797,4.97892,0.199688,0.227194,0.142255,64.4355,11.6627,1.13118,0.199688,1,0.142255,-64.4355,11.6627,4.97892,0.199688
12.6196,1,12.6201,BaselineAllocator,0.666391,3.16982,-1.62886,0.954845,3.06945,-0.990896,0.707304,1.47197,0.110814,1.0571,0.118208,0.740404,1,0,0,0,0,0.0385162,0.21523,0.14185,-23.8611,4.7339,1.06856,0.203717,1,0.14185,-21.572,62.9705,4.96473,0.203717,1,0.14185,-21.572,-62.9705,4.96473,0.203717,0.227194,0.14185,64.5841,10.0364,1.12796,0.203717,1,0.14185,-64.5841,10.0364,4.96473,0.203717
12.8198,1,12.8201,BaselineAllocator,0.90173,3.17379,-1.44877,1.16752,3.06945,-0.778221,0.728815,1.47898,0.130406,1.07807,0.118099,0.740404,1,0,0,0,0,0.0393252,0.21523,0.141719,-23.8825,4.03923,1.06758,0.20775,1,0.141719,-21.5735,62.9702,4.96017,0.207749,1,0.141719,-21.5735,-62.9702,4.96017,0.207749,0.227194,0.141719,64.6965,8.59004,1.12692,0.207749,1,0.141719,-64.6965,8.59006,4.96017,0.20775
13.0202,1,13.0401,BaselineAllocator,1.14733,3.17665,-1.23402,1.24532,3.06945,-0.509849,0.738591,1.45953,0.0619172,1.10126,0.11894,0.740404,1,0,0,0,0,0.0402377,0.21523,0.142728,-23.9575,4.89697,1.07518,0.212205,1,0.142728,-21.6625,62.9522,4.9955,0.212205,1,0.142728,-21.6625,-62.9522,4.9955,0.212205,0.227194,0.142728,64.5552,10.3739,1.13495,0.212205,1,0.142728,-64.5552,10.3739,4.9955,0.212205
13.2205,1,13.2401,BaselineAllocator,1.34007,3.17772,-1.02635,1.24532,3.06945,-0.209519,0.829405,1.38976,0.0821556,1.12307,0.119747,0.740404,1,0,0,0,0,0.0414736,0.21523,0.143696,-24.0237,5.87809,1.08247,0.216319,1,0.143696,-21.7524,62.9339,5.02937,0.216319,1,0.143696,-21.7524,-62.9339,5.02937,0.216319,0.227194,0.143696,64.3616,12.3868,1.14264,0.216319,1,0.143696,-64.3616,12.3869,5.02937,0.216319
13.4209,1,13.4401,BaselineAllocator,1.49622,3.17864,-0.804385,1.24532,3.06945,0.0908112,0.936082,1.34116,0.0725403,1.14501,0.119836,0.740404,1,0,0,0,0,0.0427174,0.21523,0.143804,-23.8324,6.06891,1.08328,0.220459,1,0.143804,-21.588,62.9672,5.03313,0.220459,1,0.143804,-21.588,-62.9672,5.03313,0.220459,0.227194,0.143804,64.32,12.7745,1.14349,0.220459,1,0.143804,-64.32,12.7745,5.03313,0.220459
13.6218,1,13.6401,BaselineAllocator,1.61608,3.17989,-0.566907,1.24532,3.06945,0.392264,1.03425,1.32477,0.0674466,1.16694,0.119518,0.740404,1,0,0,0,0,0.0439612,0.21523,0.143421,-23.5412,5.83986,1.0804,0.224596,1,0.143421,-21.3197,63.021,5.01974,0.224596,1,0.143421,-21.3197,-63.021,5.01974,0.224596,0.227194,0.143421,64.3697,12.309,1.14045,0.224596,1,0.143421,-64.3698,12.309,5.01974,0.224596
13.8227,1,13.8401,BaselineAllocator,1.70534,3.18185,-0.313757,1.24532,3.06945,0.693964,1.11344,1.36173,0.16725,1.18838,0.122743,0.740404,1,0.0184206,-62.2828,-24.6812,0.644722,0.0447942,0.21523,0.143608,-24.388,5.7083,1.08181,0.228718,1,0.143608,-22.0721,62.8681,5.02627,0.228718,1,0.143608,-22.0721,-62.8681,5.02626,0.228718,0.227194,0.143608,64.3975,12.0408,1.14194,0.228718,1,0.143608,-64.3975,12.0408,5.02626,0.228718
14.023,1,14.0401,BaselineAllocator,1.76476,3.18329,-0.0489349,1.23139,3.06945,0.790725,1.00123,1.35632,0.112743,1.21012,0.119394,0.740404,1,0,0,0,0,0.0460275,0.21523,0.143273,-24.7195,1.96341,1.07929,0.232819,1,0.143273,-22.2829,62.824,5.01456,0.232819,1,0.143273,-22.2829,-62.824,5.01456,0.232819,0.227194,0.143273,64.928,4.20215,1.13928,0.232819,1,0.143273,-64.928,4.20217,5.01456,0.232819
14.2234,1,14.2401,BaselineAllocator,1.77513,3.18078,0.204319,0.930594,3.06945,0.790725,1.03417,1.22145,0.141788,1.23313,0.121386,0.740404,1,0,0,0,0,0.0481143,0.21523,0.145663,-24.9191,-0.0314127,1.09729,0.237003,1,0.145663,-22.4491,62.7889,5.09821,0.237003,1,0.145663,-22.4491,-62.7889,5.09821,0.237003,0.227194,0.145663,65,-0.0673656,1.15828,0.237003,1,0.145663,-65,-0.0673535,5.09821,0.237003
14.4239,1,14.4401,BaselineAllocator,1.72473,3.17652,0.427194,0.629861,3.06945,0.790725,1.1586,1.10401,0.107332,1.25667,0.12226,0.740404,1,0,0,0,0,0.0502527,0.21523,0.146712,-24.8662,-0.8634,1.10519,0.241283,1,0.146712,-22.4043,62.7984,5.13494,0.241283,1,0.146712,-22.4043,-62.7984,5.13494,0.241283,0.227194,0.146712,64.9861,-1.85085,1.16663,0.241283,1,0.146712,-64.9861,-1.85085,5.13494,0.241283
14.6248,1,14.6401,BaselineAllocator,1.61391,3.17244,0.611388,0.329743,3.06945,0.790725,1.30071,1.07676,0.168443,1.28036,0.146758,0.740404,1,0.146758,-64.8795,5.43092,5.13654,0.0524084,0.21523,0.146758,-25.5103,-1.2134,1.10554,0.245591,1,0.146758,-22.979,62.6746,5.13654,0.245591,1,0.146758,-22.979,-62.6746,5.13654,0.245591,0.227194,0.146758,64.4628,-2.54093,1.16699,0.245591,1,0.146758,-64.9725,-2.60017,5.13654,0.245591
14.8255,1,14.8402,BaselineAllocator,1.45175,3.17013,0.756672,0.028648,3.06945,0.790725,1.42706,1.10507,0.290863,1.30324,0.121874,0.740404,1,0,0,0,0,0.0538272,0.21523,0.146249,-24.8073,-1.20361,1.10171,0.249882,1,0.146249,-22.3539,62.8091,5.11873,0.249882,1,0.146249,-22.3539,-62.809,5.11873,0.249882,0.227194,0.146249,64.9729,-2.57923,1.16294,0.249882,1,0.146249,-64.9729,-2.57924,5.11873,0.249882
15.0264,1,15.0402,BaselineAllocator,1.24653,3.16934,0.86522,-0.241525,3.06945,0.713398,1.49911,1.18532,0.260381,1.3262,0.121242,0.740404,1,0,0,0,0,0.0555323,0.21523,0.14549,-24.5063,-2.45668,1.09598,0.254133,1,0.14549,-22.0995,62.8624,5.09214,0.254133,1,0.14549,-22.0995,-62.8624,5.09214,0.254133,0.227194,0.14549,64.8873,-5.252,1.1569,0.254133,1,0.14549,-64.8873,-5.25199,5.09214,0.254133
15.2271,1,15.2402,BaselineAllocator,1.01115,3.1699,0.934217,-0.454412,3.06945,0.500511,1.53169,1.24526,0.144825,1.34904,0.120934,0.740404,1,0,0,0,0,0.0572269,0.21523,0.14512,-24.0079,-4.89501,1.0932,0.258362,1,0.14512,-21.7075,62.943,5.07921,0.258362,1,0.14512,-21.7075,-62.943,5.07921,0.258362,0.227194,0.14512,64.5556,-10.3699,1.15396,0.258362,1,0.14512,-64.5556,-10.3699,5.07921,0.258362
15.4282,1,15.4402,BaselineAllocator,0.759527,3.17161,0.956533,-0.66761,3.06945,0.287313,1.57956,1.30087,0.265619,1.37179,0.145121,0.740404,1,0.145121,-61.9669,25.9439,5.07923,0.0589122,0.21523,0.145121,-24.532,-6.10292,1.0932,0.262576,1,0.145121,-22.2143,62.8384,5.07923,0.262576,1,0.145121,-22.2143,-62.8384,5.07923,0.262576,0.227194,0.145121,64.3125,-12.8435,1.15397,0.262576,1,0.145121,-64.3125,-12.8435,5.07923,0.262576
15.6285,1,15.6402,BaselineAllocator,0.501718,3.17394,0.930344,-0.880115,3.06945,0.0748075,1.6286,1.31045,0.129122,1.39391,0.120238,0.740404,1,0,0,0,0,0.060096,0.21523,0.144285,-23.589,-6.07659,1.08691,0.266763,1,0.144285,-21.3706,63.0109,5.04999,0.266763,1,0.144285,-21.3706,-63.0109,5.04999,0.266763,0.227194,0.144285,64.3183,-12.7901,1.14733,0.266763,1,0.144285,-64.3183,-12.7901,5.04999,0.266763
15.8291,1,15.8402,BaselineAllocator,0.245733,3.17674,0.85922,-1.093,3.06945,-0.138076,1.67282,1.35198,0.100273,1.416,0.11977,0.740404,1,0,0,0,0,0.0613666,0.21523,0.143724,-23.483,-5.78981,1.08268,0.270926,1,0.143724,-21.266,63.0316,5.03033,0.270926,1,0.143724,-21.266,-63.0316,5.03033,0.270926,0.227194,0.143724,64.3804,-12.207,1.14286,0.270926,1,0.143724,-64.3804,-12.207,5.03033,0.270926
16.03,1,16.0402,BaselineAllocator,-0.00295714,3.17995,0.749579,-1.30611,3.06945,-0.351189,1.70942,1.3968,0.186232,1.43793,0.143748,0.740404,1,0.143748,-62.4926,23.7902,5.03118,0.0626096,0.21523,0.143748,-24.8412,-5.58045,1.08286,0.275063,1,0.143748,-22.4722,62.784,5.03118,0.275063,1,0.143748,-22.4722,-62.784,5.03118,0.275063,0.227194,0.143748,64.4239,-11.7796,1.14305,0.275063,1,0.143748,-64.4239,-11.7796,5.03118,0.275063
16.2308,1,16.2402,BaselineAllocator,-0.242969,3.18296,0.607218,-1.51909,3.06945,-0.564167,1.73595,1.38693,0.229792,1.45931,0.120438,0.740404,1,0.00543279,-63.094,20.948,0.190148,0.0634347,0.21523,0.143439,-24.5737,-4.75891,1.08053,0.279175,1,0.143439,-22.2085,62.8396,5.02035,0.279175,1,0.143439,-22.2085,-62.8396,5.02035,0.279175,0.227194,0.143439,64.5797,-10.0882,1.14059,0.279175,1,0.143439,-64.5797,-10.0882,5.02035,0.279175
16.4313,1,16.4402,BaselineAllocator,-0.473484,3.18566,0.441959,-1.8108,3.06945,-0.585272,1.6903,1.43682,0.192696,1.48091,0.142495,0.740404,1,0.142495,-64.9363,3.95255,4.98734,0.06466,0.21523,0.142495,-25.3964,-0.876909,1.07343,0.283249,1,0.142495,-22.8757,62.6971,4.98734,0.283249,1,0.142495,-22.8757,-62.6971,4.98734,0.283249,0.227194,0.142495,64.5895,-1.84635,1.13309,0.283249,1,0.142495,-64.9856,-1.8798,4.98734,0.283249
16.6319,1,16.6402,BaselineAllocator,-0.699108,3.18758,0.271956,-2.1119,3.06945,-0.585272,1.65673,1.40207,0.113363,1.50195,0.118405,0.740404,1,0,0,0,0,0.0654713,0.21523,0.142086,-24.2703,2.13704,1.07034,0.287295,1,0.142086,-21.8851,62.9067,4.97301,0.287295,1,0.142086,-21.8851,-62.9067,4.97301,0.287295,0.227194,0.142086,64.9147,4.57212,1.12984,0.287295,1,0.142086,-64.9147,4.57212,4.97301,0.287295
16.8323,1,16.8402,BaselineAllocator,-0.927075,3.18836,0.110275,-2.37586,3.06945,-0.67391,1.65168,1.42333,0.313031,1.52344,0.142676,0.740404,1,0.142676,-64.4674,-11.3342,4.99367,0.0666913,0.21523,0.142676,-24.9891,2.50773,1.07479,0.291351,1,0.142676,-22.53,62.7716,4.99367,0.291351,1,0.142676,-22.53,-62.7716,4.99367,0.291351,0.227194,0.142676,64.8826,5.36044,1.13453,0.291351,1,0.142676,-64.8826,5.36045,4.99367,0.291351
17.0329,1,17.0402,BaselineAllocator,-1.15584,3.18883,-0.0400793,-2.4592,3.06945,-0.940209,1.58847,1.31674,0.250169,1.54408,0.118501,0.740404,1,0,0,0,0,0.0670981,0.21523,0.142202,-24.8152,-1.42727,1.07121,0.295397,1,0.142202,-22.3627,62.8072,4.97706,0.295397,1,0.142202,-22.3627,-62.8072,4.97706,0.295397,0.227194,0.142202,64.9619,-3.05757,1.13076,0.295397,1,0.142202,-64.9619,-3.05756,4.97706,0.295397
17.2338,1,17.2402,BaselineAllocator,-1.37054,3.1892,-0.187567,-2.4592,3.06945,-1.24189,1.52024,1.25336,0.134499,1.56504,0.118366,0.740404,1,0,0,0,0,0.0679069,0.21523,0.14204,-24.0656,-4.94285,1.06999,0.299427,1,0.14204,-21.7604,62.9323,4.97139,0.299427,1,0.14204,-21.7604,-62.9323,4.97139,0.299427,0.227194,0.14204,64.5469,-10.4688,1.12947,0.299427,1,0.14204,-64.5469,-10.4687,4.97139,0.299427
17.4339,1,17.4402,BaselineAllocator,-1.55972,3.18922,-0.342753,-2.4592,3.06945,-1.5415,1.50346,1.17414,0.16975,1.58593,0.118888,0.740404,1,0,0,0,0,0.0685437,0.21523,0.142666,-23.8686,-7.01725,1.07471,0.303476,1,0.142666,-21.6564,62.9534,4.9933,0.303476,1,0.142666,-21.6564,-62.9534,4.9933,0.303476,0.227194,0.142666,64.0949,-14.681,1.13445,0.303476,1,0.142666,-64.0949,-14.681,4.9933,0.303476
17.6349,1,17.6402,BaselineAllocator,-1.71952,3.18883,-0.514847,-2.4592,3.06945,-1.84325,1.52514,1.13425,0.205758,1.60711,0.119241,0.740404,1,0,0,0,0,0.0693606,0.21523,0.143089,-23.631,-7.93991,1.0779,0.30755,1,0.143089,-21.4835,62.9883,5.0081,0.30755,1,0.143089,-21.4835,-62.9883,5.0081,0.30755,0.227194,0.143089,63.8469,-16.5009,1.13781,0.30755,1,0.143089,-63.8469,-16.5009,5.0081,0.30755
17.8352,1,17.8402,BaselineAllocator,-1.84802,3.18852,-0.708111,-2.4592,3.06945,-2.14367,1.56478,1.15224,0.160107,1.62845,0.119272,0.740404,1,0,0,0,0,0.0702269,0.21523,0.143126,-23.3375,-8.00277,1.07818,0.311644,1,0.143126,-21.2231,63.0401,5.00941,0.311644,1,0.143126,-21.2231,-63.0401,5.00941,0.311644,0.227194,0.143126,63.829,-16.6235,1.13811,0.311644,1,0.143126,-63.829,-16.6235,5.00941,0.311644
18.0356,1,18.0402,BaselineAllocator,-1.94148,3.18869,-0.916017,-2.32641,3.06945,-2.16067,1.30827,1.08353,0.21971,1.64889,0.116722,0.740404,1,0,0,0,0,0.0706369,0.21523,0.140067,-21.8672,-5.77655,1.05513,0.31565,1,0.140067,-19.8186,63.306,4.90234,0.31565,1,0.140067,-19.8186,-63.306,4.90234,0.31565,0.227194,0.140067,64.3832,-12.18,1.11378,0.31565,1,0.140067,-64.3832,-12.18,4.90234,0.31565
18.2358,1,18.2402,BaselineAllocator,-1.98125,3.18755,-1.10931,-2.02613,3.06945,-2.16067,1.05893,0.913605,0.0993945,1.66828,0.115759,0.740404,1,0,0,0,0,0.0706369,0.21523,0.138911,-20.4374,-5.78058,1.04643,0.319529,1,0.138911,-18.5351,63.5294,4.86189,0.319529,1,0.138911,-18.5351,-63.5294,4.86189,0.319529,0.227194,0.138911,64.3823,-12.1882,1.10459,0.319529,1,0.138911,-64.3823,-12.1882,4.86189,0.319529
18.4358,1,18.4402,BaselineAllocator,-1.95813,3.18196,-1.27517,-1.72596,3.06945,-2.16067,0.922317,0.803169,0.0467177,1.6876,0.116013,0.740404,1,0,0,0,0,0.0706369,0.21523,0.139216,-19.8298,-5.48518,1.04872,0.323392,1,0.139216,-17.9806,63.6203,4.87256,0.323392,1,0.139216,-17.9806,-63.6203,4.87256,0.323392,0.227194,0.139216,64.4432,-11.5846,1.10702,0.323392,1,0.139216,-64.4432,-11.5846,4.87256,0.323392
18.6363,1,18.6402,BaselineAllocator,-1.87053,3.17261,-1.40865,-1.42505,3.06945,-2.16067,0.880132,0.830755,0.0300286,1.70711,0.116788,0.740404,1,0,0,0,0,0.0706369,0.21523,0.140145,-20.1269,-5.15174,1.05572,0.327295,1,0.140145,-18.2387,63.5784,4.90508,0.327295,1,0.140145,-18.2387,-63.5784,4.90508,0.327295,0.227194,0.140145,64.5082,-10.8996,1.1144,0.327295,1,0.140145,-64.5082,-10.8996,4.90508,0.327295
18.8364,1,18.8402,BaselineAllocator,-1.72167,3.16198,-1.50927,-1.12492,3.06945,-2.16067,0.888264,0.976069,0.0249736,1.72694,0.117839,0.740404,1,0,0,0,0,0.0706369,0.21523,0.141407,-21.4055,-4.72811,1.06523,0.331261,1,0.141407,-19.3751,63.3853,4.94925,0.331261,1,0.141407,-19.3751,-63.3853,4.94925,0.331261,0.227194,0.141407,64.5851,-10.0244,1.12444,0.331261,1,0.141407,-64.5851,-10.0244,4.94925,0.331261
19.0366,1,19.0403,BaselineAllocator,-1.51791,3.15302,-1.57932,-0.824695,3.06945,-2.16067,0.908575,1.1675,0.0267562,1.74715,0.118985,0.740404,1,0,0,0,0,0.0706369,0.21523,0.142782,-23.3435,-4.29923,1.07558,0.335302,1,0.142782,-21.0985,63.0647,4.99737,0.335302,1,0.142782,-21.0985,-63.0647,4.99737,0.335302,0.227194,0.142782,64.6565,-9.13294,1.13537,0.335302,1,0.142782,-64.6565,-9.13293,4.99737,0.335302
19.2371,1,19.2403,BaselineAllocator,-1.27411,3.14724,-1.6296,-0.574966,3.06945,-2.28432,0.96099,1.27729,0.317778,1.76856,0.119657,0.740404,1,0,0,0,0,0.0714646,0.21523,0.143588,-23.7586,-4.31902,1.08166,0.339419,1,0.143588,-21.4696,62.9911,5.02558,0.339419,1,0.143588,-21.4696,-62.9911,5.02558,0.339419,0.227194,0.143588,64.6533,-9.17419,1.14178,0.339419,1,0.143588,-64.6533,-9.17417,5.02558,0.339419
19.4379,1,19.4403,BaselineAllocator,-1.01692,3.14444,-1.68676,-0.361925,3.06945,-2.49736,1.04485,1.34225,0.0154765,1.79023,0.12043,0.740404,1,0,0,0,0,0.0723146,0.21523,0.144516,-24.1891,-4.83039,1.08865,0.343584,1,0.144516,-21.8674,62.9104,5.05807,0.343584,1,0.144516,-21.8674,-62.9104,5.05807,0.343584,0.227194,0.144516,64.5671,-10.2362,1.14916,0.343584,1,0.144516,-64.5671,-10.2362,5.05807,0.343584
19.6389,1,19.6403,BaselineAllocator,-0.758805,3.14504,-1.76522,-0.148793,3.06945,-2.71049,1.12755,1.34863,0.322582,1.8125,0.144735,0.740404,1,0.144735,-62.9389,21.7278,5.06573,0.0736679,0.21523,0.144735,-24.6634,-4.98183,1.0903,0.347767,1,0.144735,-22.2948,62.8215,5.06573,0.347767,1,0.144735,-22.2948,-62.8215,5.06573,0.347767,0.227194,0.144735,64.5398,-10.5493,1.1509,0.347767,1,0.144735,-64.5398,-10.5493,5.06573,0.347767
19.8391,1,19.8403,BaselineAllocator,-0.50456,3.14864,-1.86944,0.0633127,3.06945,-2.92259,1.19912,1.39434,0.192847,1.83416,0.120207,0.740404,1,0,0,0,0,0.0745038,0.21523,0.144249,-24.3072,-4.72484,1.08664,0.351932,1,0.144249,-21.9698,62.8893,5.04871,0.351932,1,0.144249,-21.9698,-62.8893,5.04871,0.351932,0.227194,0.144249,64.5857,-10.0176,1.14704,0.351932,1,0.144249,-64.5857,-10.0176,5.04871,0.351932
20.0401,2,0.06,BaselineAllocator,-0.0151563,1.99992,0.00755203,-1.77673,2.12935,1.5457,2.34218,0.413342,1.24189,0.00496707,0.115226,1,1,0.115226,40.0923,-56.4657,4.03292,0.000827845,1,0.115226,21.9907,23.5694,4.03292,0.000827845,1,0.115226,21.4332,62.9984,4.03292,0.000827845,1,0.115226,21.4332,-62.9983,4.03292,0.000827845,1,0.115226,56.1708,40.6131,4.03292,0.000827845,1,0.115226,-56.1708,40.6131,4.03292,0.000827845
20.2408,2,0.26,BaselineAllocator,-0.153938,2.01237,0.118061,-1.50738,2.12935,1.46935,1.91611,1.12829,1.59353,0.0169226,0.08286,1,1,0,0,0,0,0.00157407,1,0.099432,18.0606,6.57622,3.48012,0.00306971,1,0.099432,16.4188,63.8588,3.48012,0.00306971,1,0.099432,16.4188,-63.8588,3.48012,0.00306971,1,0.099432,64.2034,13.7987,3.48012,0.00306971,1,0.099432,-64.2034,13.7987,3.48012,0.00306971
20.4419,2,0.46,BaselineAllocator,-0.342859,2.04351,0.284652,-1.20587,2.12935,1.46935,1.46822,1.34064,1.3762,0.0259438,0.0769046,1,1,0,0,0,0,0.00157407,1,0.0922855,12.445,-3.23592,3.22999,0.00487394,1,0.0922855,11.2803,64.4726,3.22999,0.00487394,1,0.0922855,11.2803,-64.4726,3.22999,0.00487394,1,0.0922855,64.8048,-6.90217,3.22999,0.00487394,1,0.0922855,-64.8048,-6.90218,3.22999,0.00487394
20.6431,2,0.66,BaselineAllocator,-0.529783,2.07539,0.476405,-0.903992,2.12935,1.46935,1.06249,1.33142,1.22379,0.034211,0.0753297,1,1,0,0,0,0,0.00157407,1,0.0903957,2.28981,-7.70761,3.16385,0.00652738,1,0.0903957,2.09407,64.9822,3.16385,0.00652738,1,0.0903957,2.09407,-64.9821,3.16385,0.00652738,1,0.0903957,63.912,-16.0461,3.16385,0.00652738,1,0.0903957,-63.912,-16.0461,3.16385,0.00652738
20.8439,2,0.859999,BaselineAllocator,-0.685019,2.10247,0.67463,-0.602703,2.12935,1.46935,0.799425,1.20189,1.09477,0.0424391,0.0759942,1,1,0,0,0,0,0.00157407,1,0.0911931,-7.61834,-7.38079,3.19176,0.00817301,1,0.0911931,-6.95782,64.8016,3.19176,0.00817301,1,0.0911931,-6.95782,-64.8016,3.19176,0.00817301,1,0.0911931,64.0006,-15.4024,3.19176,0.00817301,1,0.0911931,-64.0006,-15.4024,3.19176,0.00817301
