time,episode,episode_time,mode,pos_x,pos_y,pos_z,target_x,target_y,target_z,position_error,speed,angular_speed,energy_proxy,average_thrust,average_health,m0_health,m0_cmd,m0_pitch_deg,m0_yaw_deg,m0_effective_thrust,m0_energy,m1_health,m1_cmd,m1_pitch_deg,m1_yaw_deg,m1_effective_thrust,m1_energy,m2_health,m2_cmd,m2_pitch_deg,m2_yaw_deg,m2_effective_thrust,m2_energy,m3_health,m3_cmd,m3_pitch_deg,m3_yaw_deg,m3_effective_thrust,m3_energy,m4_health,m4_cmd,m4_pitch_deg,m4_yaw_deg,m4_effective_thrust,m4_energy,m5_health,m5_cmd,m5_pitch_deg,m5_yaw_deg,m5_effective_thrust,m5_energy
9.41595,1,9.42003,BaselineAllocator,-3.33356,2.70973,-1.22443,-2.20794,2.89678,-1.25612,1.1415,0.802026,0.0785983,0.407308,0.077924,1,1,0,0,0,0,0.00075901,1,0.0935088,11.5736,20.9697,3.27281,0.0813097,1,0.0935088,11.1953,64.4806,3.27281,0.0813097,1,0.0935088,11.1953,-64.4806,3.27281,0.0813097,1,0.0935088,57.8096,37.5049,3.27281,0.0813097,1,0.0935088,-57.8097,37.5049,3.27281,0.0813097
9.61627,1,9.62003,BaselineAllocator,-3.25782,2.80929,-1.32273,-1.90694,2.89678,-1.25612,1.35535,0.824201,0.166681,0.415992,0.0872677,1,1,0.0628624,26.7551,-61.752,2.20018,0.000838043,1,0.0921488,12.1358,22.0694,3.22521,0.0830307,1,0.0921488,11.8209,64.4197,3.22521,0.0830307,1,0.0921488,11.8209,-64.4197,3.22521,0.0830307,1,0.0921488,57.1298,38.8602,3.22521,0.0830307,1,0.0921488,-57.1298,38.8603,3.22521,0.0830307
9.81697,1,9.82003,BaselineAllocator,-3.12025,2.89174,-1.39314,-1.66947,2.74322,-1.25612,1.46478,0.927933,0.0176609,0.424057,0.0724715,1,1,0,0,0,0,0.000838043,1,0.0869658,11.2485,20.991,3.0438,0.0846438,1,0.0869658,10.8843,64.5096,3.0438,0.0846438,1,0.0869658,10.8843,-64.5096,3.0438,0.0846438,1,0.0869658,57.7967,37.5318,3.0438,0.0846438,1,0.0869658,-57.7967,37.5318,3.0438,0.0846438
10.0172,1,10.02,BaselineAllocator,-2.93439,2.94345,-1.44011,-1.38163,2.71341,-1.25612,1.58045,1.05953,0.0115918,0.431483,0.0721783,1,1,0,0,0,0,0.000838043,1,0.086614,10.6588,19.674,3.03149,0.086129,1,0.086614,10.232,64.5675,3.03149,0.086129,1,0.086614,10.232,-64.5675,3.03149,0.086129,1,0.086614,58.5835,35.8289,3.03149,0.086129,1,0.086614,-58.5835,35.8289,3.03149,0.086129
10.2172,1,10.22,BaselineAllocator,-2.70867,2.96468,-1.46914,-1.16401,2.71341,-1.45465,1.56503,1.20993,0.0593985,0.438986,0.0721895,1,1,0,0,0,0,0.000838043,1,0.0866274,11.0651,14.5232,3.03196,0.0876295,1,0.0866274,10.3384,64.5583,3.03196,0.0876295,1,0.0866274,10.3384,-64.5583,3.03196,0.0876295,1,0.0866274,61.324,28.2706,3.03196,0.0876295,1,0.0866274,-61.324,28.2706,3.03196,0.0876295
10.418,1,10.4201,BaselineAllocator,-2.45419,2.9613,-1.49368,-0.950814,2.71341,-1.66784,1.53359,1.32964,0.0905526,0.446564,0.0729348,1,1,0,0,0,0,0.000838043,1,0.0875217,11.2753,9.17361,3.06326,0.0891452,1,0.0875217,10.3354,64.5585,3.06326,0.0891452,1,0.0875217,10.3354,-64.5585,3.06326,0.0891452,1,0.0875217,63.472,18.8751,3.06326,0.0891452,1,0.0875217,-63.472,18.8751,3.06326,0.0891452
10.619,1,10.6201,BaselineAllocator,-2.18091,2.94047,-1.52482,-0.688095,2.71341,-1.76145,1.52842,1.4166,0.0759226,0.454358,0.0741282,1,1,0,0,0,0,0.000838043,1,0.0889538,10.6423,6.41773,3.11338,0.090704,1,0.0889538,9.69447,64.6123,3.11338,0.090704,1,0.0889538,9.69446,-64.6123,3.11338,0.090704,1,0.0889538,64.2408,13.4798,3.11338,0.090704,1,0.0889538,-64.2408,13.4798,3.11338,0.090704
10.8194,1,10.8201,BaselineAllocator,-1.89371,2.90977,-1.56286,-0.387712,2.71341,-1.76145,1.53167,1.48711,0.0368679,0.462399,0.0751711,1,1,0,0,0,0,0.000838043,1,0.0902054,9.31063,6.10985,3.15719,0.0923122,1,0.0902054,8.47884,64.7044,3.15719,0.0923122,1,0.0902054,8.47883,-64.7044,3.15719,0.0923122,1,0.0902054,64.3109,12.8575,3.15719,0.0923122,1,0.0902054,-64.3109,12.8575,3.15719,0.0923122
11.0194,1,11.0201,BaselineAllocator,-1.59475,2.87524,-1.60284,-0.0876436,2.71341,-1.76145,1.52404,1.54071,0.0264178,0.470628,0.075904,1,1,0,0,0,0,0.000838043,1,0.0910848,8.01174,5.9368,3.18797,0.093958,1,0.0910848,7.29542,64.7817,3.18797,0.093958,1,0.0910848,7.29541,-64.7818,3.18797,0.093958,1,0.0910848,64.3489,12.5062,3.18797,0.093958,1,0.0910848,-64.3489,12.5062,3.18797,0.093958
11.2204,1,11.2401,BaselineAllocator,-1.25526,2.83784,-1.64535,0.213237,2.71341,-1.76145,1.47833,1.58156,0.0251655,0.479827,0.0764073,1,1,0,0,0,0,0.000838043,1,0.0916888,6.70491,5.76326,3.20911,0.0957977,1,0.0916888,6.10478,64.8475,3.20911,0.0957977,1,0.0916888,6.10478,-64.8475,3.20911,0.0957977,1,0.0916888,64.386,12.1529,3.20911,0.0957977,1,0.0916888,-64.386,12.153,3.20911,0.0957977
11.4216,1,11.4401,BaselineAllocator,-0.940078,2.80711,-1.6796,0.457971,2.71341,-1.62284,1.40233,1.59582,0.0492198,0.488261,0.0766174,1,1,0,0,0,0,0.000838043,1,0.0919409,3.50347,6.74879,3.21793,0.0974845,1,0.0919409,3.19697,64.9583,3.21793,0.0974845,1,0.0919409,3.19696,-64.9583,3.21793,0.0974845,1,0.0919409,64.1617,14.1449,3.21793,0.0974845,1,0.0919409,-64.1617,14.1449,3.21793,0.0974845
11.6221,1,11.6401,BaselineAllocator,-0.624234,2.78091,-1.70078,0.726471,2.71341,-1.54436,1.36141,1.58195,0.0502448,0.496741,0.0767799,1,1,0,0,0,0,0.000838043,1,0.0921358,1.76705,7.00876,3.22475,0.0991807,1,0.0921358,1.61349,64.9894,3.22475,0.0991807,1,0.0921358,1.61349,-64.9894,3.22475,0.0991807,1,0.0921358,64.0971,14.6641,3.22475,0.0991807,1,0.0921358,-64.0971,14.6641,3.22475,0.0991807
11.8225,1,11.8401,BaselineAllocator,-0.309869,2.75999,-1.70795,1.00264,2.77161,-1.54436,1.32272,1.56999,0.0247385,0.505279,0.077956,1,1,0,0,0,0,0.000838043,1,0.0935472,1.32694,6.12073,3.27415,0.100888,1,0.0935472,1.20949,64.994,3.27415,0.100888,1,0.0935472,1.20949,-64.9941,3.27415,0.100888,1,0.0935472,64.3085,12.8796,3.27415,0.100888,1,0.0935472,-64.3085,12.8796,3.27415,0.100888
12.0229,1,12.0401,BaselineAllocator,0.000740172,2.75267,-1.70506,1.21557,2.98454,-1.54436,1.24716,1.53814,0.030274,0.514469,0.081215,1,1,0,0,0,0,0.000838043,1,0.097458,0.391653,4.52231,3.41103,0.102726,1,0.097458,0.35607,64.9995,3.41103,0.102726,1,0.097458,0.356067,-64.9995,3.41103,0.102726,1,0.097458,64.6202,9.59732,3.41103,0.102726,1,0.097458,-64.6202,9.59733,3.41103,0.102726
12.2232,1,12.2401,BaselineAllocator,0.303518,2.77237,-1.69515,1.47888,3.07393,-1.54436,1.22276,1.50511,0.0240437,0.524012,0.0804513,1,1,0,0,0,0,0.000838043,1,0.0965415,0.3808,3.7688,3.37895,0.104635,1,0.0965415,0.345876,64.9995,3.37895,0.104635,1,0.0965415,0.345873,-64.9995,3.37895,0.104635,1,0.0965415,64.7356,8.0236,3.37895,0.104635,1,0.0965415,-64.7356,8.0236,3.37895,0.104635
12.4233,1,12.4401,BaselineAllocator,0.598677,2.81355,-1.68171,1.71635,3.07393,-1.69514,1.14768,1.4781,0.0446868,0.533011,0.0780289,1,1,0,0,0,0,0.000838043,1,0.0936347,1.75213,1.04478,3.27722,0.106435,1,0.0936347,1.58822,64.9897,3.27722,0.106435,1,0.0936347,1.58822,-64.9897,3.27722,0.106435,1,0.0936347,64.9796,2.23932,3.27722,0.106435,1,0.0936347,-64.9796,2.23933,3.27722,0.106435
12.6238,1,12.6401,BaselineAllocator,0.885086,2.86394,-1.6754,1.95884,3.07393,-1.83649,1.10589,1.43462,0.059745,0.541583,0.076495,1,1,0,0,0,0,0.000838043,1,0.091794,3.07465,-1.20748,3.21279,0.108149,1,0.091794,2.78696,64.9684,3.21279,0.108149,1,0.091794,2.78696,-64.9684,3.21279,0.108149,1,0.091794,64.9727,-2.58751,3.21279,0.108149,1,0.091794,-64.9727,-2.58752,3.21279,0.108149
12.8246,1,12.8401,BaselineAllocator,1.16344,2.9153,-1.6805,2.26003,3.07393,-1.83649,1.11894,1.40217,0.0219807,0.549868,0.0754046,1,1,0,0,0,0,0.000838043,1,0.0904856,3.51506,-0.56646,3.167,0.109806,1,0.0904856,3.1855,64.9586,3.167,0.109806,1,0.0904856,3.18549,-64.9586,3.167,0.109806,1,0.0904856,64.994,-1.21458,3.167,0.109806,1,0.0904856,-64.994,-1.21457,3.167,0.109806
13.0247,1,13.0401,BaselineAllocator,1.4361,2.9662,-1.69336,2.50235,3.19386,-1.86219,1.10327,1.37765,0.00751216,0.55834,0.0768227,1,1,0,0,0,0,0.000838043,1,0.0921872,3.30386,-0.617659,3.22655,0.111501,1,0.0921872,2.99423,64.9635,3.22655,0.111501,1,0.0921872,2.99423,-64.9635,3.22655,0.111501,1,0.0921872,64.9929,-1.32434,3.22655,0.111501,1,0.0921872,-64.9929,-1.32432,3.22655,0.111501
13.2252,1,13.2401,BaselineAllocator,1.70346,3.01917,-1.71306,2.74144,3.19386,-2.01016,1.09371,1.35589,0.0221021,0.566692,0.0757404,1,1,0,0,0,0,0.000838043,1,0.0908885,4.3801,-2.0875,3.1811,0.113171,1,0.0908885,3.97166,64.9357,3.1811,0.113171,1,0.0908885,3.97166,-64.9357,3.1811,0.113171,1,0.0908885,64.9186,-4.46662,3.1811,0.113171,1,0.0908885,-64.9186,-4.46662,3.1811,0.113171
13.4259,1,13.4401,BaselineAllocator,1.96484,3.06922,-1.74592,2.95464,3.19386,-2.22335,1.10598,1.32893,0.04437,0.57489,0.0752782,1,1,0,0,0,0,0.000838043,1,0.0903338,5.63008,-4.3963,3.16168,0.11481,1,0.0903338,5.11606,64.8931,3.16168,0.11481,1,0.0903338,5.11606,-64.8931,3.16168,0.11481,1,0.0903338,64.6409,-9.33515,3.16168,0.11481,1,0.0903338,-64.6409,-9.33515,3.16168,0.11481
13.6261,1,13.6401,BaselineAllocator,2.21887,3.11352,-1.79891,3.16673,3.19386,-2.43545,1.14459,1.30849,0.0457296,0.583029,0.0751306,1,1,0,0,0,0,0.000838043,1,0.0901567,6.63893,-6.17464,3.15549,0.116438,1,0.0901567,6.04924,64.8503,3.15549,0.116438,1,0.0901567,6.04924,-64.8503,3.15549,0.116438,1,0.0901567,64.2964,-12.9887,3.15549,0.116438,1,0.0901567,-64.2964,-12.9888,3.15549,0.116438
13.8262,1,13.8401,BaselineAllocator,2.46498,3.15092,-1.87569,3.3153,3.19386,-2.67418,1.16725,1.29895,0.0429255,0.591158,0.075223,1,1,0,0,0,0,0.000838043,1,0.0902676,6.80804,-8.31331,3.15937,0.118064,1,0.0902676,6.23239,64.8411,3.15937,0.118064,1,0.0902676,6.23239,-64.8411,3.15937,0.118064,1,0.0902675,63.7386,-17.2269,3.15936,0.118064,1,0.0902676,-63.7386,-17.2269,3.15937,0.118064
14.0267,1,14.0401,BaselineAllocator,2.69507,3.1811,-1.97596,3.05903,3.19386,-2.68346,0.795725,1.21516,0.0981281,0.599284,0.0753134,1,1,0,0,0,0,0.000838043,1,0.0903761,-0.664111,-11.1051,3.16316,0.119689,1,0.0903761,-0.613375,64.9985,3.16316,0.119689,1,0.0903761,-0.613373,-64.9985,3.16316,0.119689,1,0.0903761,62.7901,-22.4432,3.16316,0.119689,1,0.0903761,-62.7901,-22.4432,3.16316,0.119689
14.2272,1,14.2401,BaselineAllocator,2.88548,3.20551,-2.0889,2.78873,3.26841,-2.68346,0.60565,1.02236,0.140831,0.607672,0.0779869,1,1,0,0,0,0,0.000838043,1,0.0935842,-7.36294,-12.9038,3.27545,0.121367,1,0.0935842,-6.84045,64.8083,3.27545,0.121367,1,0.0935842,-6.84046,-64.8083,3.27545,0.121367,1,0.0935842,62.0577,-25.5898,3.27545,0.121367,1,0.0935842,-62.0577,-25.5898,3.27545,0.121367
14.428,1,14.4401,BaselineAllocator,3.0199,3.23329,-2.20456,2.49595,3.28729,-2.68346,0.711882,0.79661,0.137392,0.616633,0.079187,1,1,0,0,0,0,0.000838043,1,0.0950244,-12.8751,-14.3566,3.32585,0.123159,1,0.0950244,-12.0123,64.4004,3.32585,0.123159,1,0.0950244,-12.0123,-64.4004,3.32585,0.123159,1,0.0950244,61.4026,-28.0016,3.32585,0.123159,1,0.0950244,-61.4026,-28.0016,3.32585,0.123159
14.6289,1,14.6401,BaselineAllocator,3.08905,3.26715,-2.31579,2.23957,3.28729,-2.57486,0.88834,0.594487,0.118457,0.625688,0.0791582,1,1,0,0,0,0,0.000838043,1,0.0949898,-17.6754,-13.435,3.32464,0.12497,1,0.0949898,-16.3903,63.8629,3.32464,0.12497,1,0.0949898,-16.3903,-63.8629,3.32464,0.12497,1,0.0949898,61.8246,-26.4852,3.32464,0.12497,1,0.0949898,-61.8246,-26.4852,3.32464,0.12497
14.8298,1,14.8402,BaselineAllocator,3.09109,3.30444,-2.41369,1.9378,3.28729,-2.57486,1.16463,0.512187,0.0869013,0.634712,0.0791157,1,1,0,0,0,0,0.000838043,1,0.0949388,-20.3706,-13.6709,3.32286,0.126775,1,0.0949388,-18.8759,63.4718,3.32286,0.126775,1,0.0949388,-18.8759,-63.4718,3.32286,0.126775,1,0.0949388,61.7186,-26.8778,3.32286,0.126775,1,0.0949388,-61.7186,-26.8778,3.32286,0.126775
15.03,1,15.0402,BaselineAllocator,3.02547,3.34179,-2.49585,1.63777,3.28729,-2.57486,1.39101,0.633892,0.0486719,0.64367,0.078479,1,1,0,0,0,0,0.000853222,1,0.0941747,-21.3174,-13.1822,3.29612,0.128563,1,0.0941747,-19.7046,63.3266,3.29612,0.128563,1,0.0941747,-19.7046,-63.3266,3.29612,0.128563,1,0.0941747,61.9365,-26.0609,3.29612,0.128563,1,0.0941747,-61.9365,-26.0609,3.29612,0.128563
15.231,1,15.2402,BaselineAllocator,2.8967,3.37606,-2.56262,1.33623,3.28729,-2.57486,1.56305,0.846448,0.0279989,0.65244,0.0776551,1,1,0,0,0,0,0.000853222,1,0.0931861,-21.4892,-12.4816,3.26152,0.130317,1,0.0931861,-19.8116,63.3073,3.26152,0.130317,1,0.0931861,-19.8116,-63.3073,3.26152,0.130317,1,0.0931861,62.2377,-24.867,3.26152,0.130317,1,0.0931861,-62.2377,-24.867,3.26152,0.130317
15.4318,1,15.4402,BaselineAllocator,2.71356,3.40733,-2.61477,1.1142,3.47832,-2.57486,1.60143,1.05797,0.0269204,0.661319,0.0795119,1,1,0,0,0,0,0.000853222,1,0.0954143,-19.2554,-10.2588,3.3395,0.132093,1,0.0954143,-17.6498,63.6729,3.3395,0.132093,1,0.0954143,-17.6498,-63.6729,3.3395,0.132093,1,0.0954143,63.1027,-20.9031,3.3395,0.132093,1,0.0954143,-63.1027,-20.9032,3.3395,0.132093
15.6322,1,15.6402,BaselineAllocator,2.48923,3.44708,-2.65332,0.901448,3.69107,-2.57486,1.60834,1.22972,0.0488415,0.670627,0.08102,1,1,0,0,0,0,0.000853222,1,0.097224,-16.6856,-8.13566,3.40284,0.133955,1,0.097224,-15.227,64.024,3.40284,0.133955,1,0.097224,-15.227,-64.024,3.40284,0.133955,1,0.097224,63.7907,-16.8823,3.40284,0.133955,1,0.097224,-63.7907,-16.8823,3.40284,0.133955
15.8324,1,15.8402,BaselineAllocator,2.23581,3.50521,-2.67964,0.689143,3.90337,-2.57486,1.60053,1.36541,0.0595411,0.680183,0.0817413,1,1,0,0,0,0,0.000853222,1,0.0980896,-14.1859,-6.33163,3.43314,0.135866,1,0.0980896,-12.9081,64.3054,3.43314,0.135866,1,0.0980896,-12.9081,-64.3054,3.43314,0.135866,1,0.0980896,64.2607,-13.3061,3.43314,0.135866,1,0.0980896,-64.2607,-13.3061,3.43314,0.135866
16.0327,1,16.0402,BaselineAllocator,1.96296,3.58631,-2.69532,0.520361,4.02743,-2.57486,1.51334,1.46835,0.0669748,0.689744,0.080136,1,1,0,0,0,0,0.000853222,1,0.0961632,-11.5924,-4.5532,3.36571,0.137778,1,0.0961632,-10.5255,64.5419,3.36571,0.137778,1,0.0961632,-10.5255,-64.5419,3.36571,0.137778,1,0.0961632,64.615,-9.66147,3.36571,0.137778,1,0.0961632,-64.615,-9.66145,3.36571,0.137778
16.2331,1,16.2402,BaselineAllocator,1.6843,3.68101,-2.70199,0.747671,4.02743,-2.57486,1.00669,1.44646,0.148388,0.698426,0.0760409,1,1,0,0,0,0,0.000853222,1,0.0912491,-4.28775,1.02881,3.19372,0.139515,1,0.0912491,-3.88603,64.9384,3.19372,0.139515,1,0.0912491,-3.88603,-64.9384,3.19372,0.139515,1,0.0912491,64.9802,2.20509,3.19372,0.139515,1,0.0912491,-64.9802,2.2051,3.19372,0.139515
16.4337,1,16.4402,BaselineAllocator,1.42898,3.77297,-2.70126,1.0344,3.9923,-2.57486,0.468799,1.26532,0.193072,0.706609,0.0748182,1,1,0,0,0,0,0.000853222,1,0.0897818,3.47881,6.75298,3.14236,0.141151,1,0.0897818,3.1745,64.9589,3.14236,0.141151,1,0.0897818,3.17449,-64.9589,3.14236,0.141151,1,0.0897818,64.1607,14.1532,3.14236,0.141151,1,0.0897818,-64.1607,14.1533,3.14236,0.141151
16.6341,1,16.6402,BaselineAllocator,1.2197,3.85027,-2.69481,1.24686,3.77983,-2.57486,0.141723,0.981685,0.167731,0.714241,0.0715261,1,1,0,0,0,0,0.000853222,1,0.0858313,9.25561,10.9998,3.0041,0.142678,1,0.0858313,8.53569,64.7004,3.0041,0.142678,1,0.0858313,8.53569,-64.7004,3.0041,0.142678,1,0.0858313,62.8302,22.2537,3.0041,0.142678,1,0.0858313,-62.8302,22.2537,3.0041,0.142678
16.8342,1,16.8402,BaselineAllocator,1.06753,3.89645,-2.6841,1.45911,3.56759,-2.57486,0.522892,0.642339,0.127329,0.721429,0.0701259,1,1,0,0,0,0,0.000853222,1,0.0841511,13.4975,13.9955,2.94529,0.144115,1,0.0841511,12.5703,64.3421,2.94529,0.144115,1,0.0841511,12.5703,-64.3421,2.94529,0.144115,1,0.0841511,61.5705,27.4131,2.94529,0.144115,1,0.0841511,-61.5705,27.4131,2.94529,0.144115
17.0351,1,17.0402,BaselineAllocator,0.977904,3.90248,-2.67048,1.62156,3.33351,-2.57486,0.864388,0.321854,0.0815449,0.728422,0.0688973,1,1,0,0,0,0,0.000853222,1,0.0826768,15.7174,15.2652,2.89369,0.145514,1,0.0826768,14.7025,64.0922,2.89369,0.145514,1,0.0826768,14.7025,-64.0922,2.89369,0.145514,1,0.0826768,60.9659,29.4501,2.89369,0.145514,1,0.0826768,-60.9659,29.4501,2.89369,0.145514
17.2359,1,17.2402,BaselineAllocator,0.946706,3.86068,-2.6552,1.62156,3.03238,-2.57486,1.07143,0.344238,0.0115366,0.73489,0.0657717,1,1,0,0,0,0,0.000853222,1,0.0789261,14.3911,13.3594,2.76241,0.146807,1,0.0789261,13.3628,64.2543,2.76241,0.146807,1,0.0789261,13.3628,-64.2543,2.76241,0.146807,1,0.0789261,61.8582,26.3587,2.76241,0.146807,1,0.0789261,-61.8582,26.3587,2.76241,0.146807
17.4362,1,17.4402,BaselineAllocator,0.959688,3.76242,-2.63943,1.62156,2.7318,-2.57486,1.22655,0.643309,0.0431766,0.740973,0.0645882,1,1,0,0,0,0,0.000853222,1,0.0775058,12.1438,10.7414,2.7127,0.148024,1,0.0775058,11.1806,64.482,2.7127,0.148024,1,0.0775058,11.1806,-64.482,2.7127,0.148024,1,0.0775058,62.9271,21.7859,2.7127,0.148024,1,0.0775058,-62.927,21.7859,2.7127,0.148024
17.6371,1,17.6402,BaselineAllocator,1.00397,3.60729,-2.62413,1.62156,2.43055,-2.57486,1.32988,0.941394,0.058576,0.746987,0.0648285,1,1,0,0,0,0,0.000853222,1,0.0777942,9.58084,8.03345,2.7228,0.149227,1,0.0777942,8.76013,64.6842,2.7228,0.149227,1,0.0777942,8.76013,-64.6842,2.7228,0.149227,1,0.0777942,63.8202,16.6834,2.7228,0.149227,1,0.0777942,-63.8202,16.6834,2.7228,0.149227
17.8376,1,17.8402,BaselineAllocator,1.0689,3.40108,-2.61,1.62156,2.12976,-2.57486,1.3867,1.19084,0.0614385,0.753143,0.0659548,1,1,0,0,0,0,0.000853222,1,0.0791458,7.09657,5.57416,2.7701,0.150458,1,0.0791458,6.45893,64.8292,2.7701,0.150458,1,0.0791458,6.45894,-64.8292,2.7701,0.150458,1,0.0791458,64.4252,11.7667,2.7701,0.150458,1,0.0791458,-64.4252,11.7667,2.7701,0.150458
18.0389,1,18.0402,BaselineAllocator,1.14503,3.1534,-2.59748,1.47939,1.88691,-2.57486,1.31008,1.3689,0.080776,0.759625,0.0683939,1,1,0,0,0,0,0.000853222,1,0.0820726,3.08642,2.00935,2.87254,0.151754,1,0.0820726,2.79877,64.9681,2.87254,0.151754,1,0.0820726,2.79877,-64.9681,2.87254,0.151754,1,0.0820726,64.9246,4.30015,2.87254,0.151754,1,0.0820726,-64.9246,4.30015,2.87254,0.151754
18.2398,1,18.2402,BaselineAllocator,1.21719,2.87959,-2.58682,1.26408,1.67832,-2.57486,1.20224,1.44214,0.104734,0.766708,0.0715201,1,1,0,0,0,0,0.000853222,1,0.0858242,-1.30115,-1.73664,3.00385,0.153171,1,0.0858242,-1.17986,64.9943,3.00385,0.153171,1,0.0858242,-1.17986,-64.9943,3.00385,0.153171,1,0.0858242,64.9436,-3.71873,3.00385,0.153171,1,0.0858242,-64.9436,-3.71872,3.00385,0.153171
18.4404,1,18.4602,BaselineAllocator,1.27327,2.5729,-2.57731,0.963418,1.67832,-2.57486,0.946726,1.36888,0.118486,0.775741,0.0786425,1,1,0,0,0,0,0.000853222,1,0.094371,-5.8175,-5.51973,3.30298,0.154978,1,0.094371,-5.29521,64.8854,3.30298,0.154978,1,0.094371,-5.29521,-64.8854,3.30298,0.154978,1,0.094371,64.4362,-11.6554,3.30298,0.154978,1,0.094371,-64.4362,-11.6554,3.30298,0.154978
18.6419,1,18.6602,BaselineAllocator,1.28916,2.3192,-2.56971,0.717123,1.67832,-2.44107,0.868616,1.18506,0.104238,0.7852,0.0825769,1,1,0,0,0,0,0.000853222,1,0.0990923,-9.51679,-5.92839,3.46823,0.156869,1,0.0990923,-8.66341,64.6913,3.46823,0.156869,1,0.0990923,-8.66341,-64.6913,3.46823,0.156869,1,0.0990923,64.3507,-12.4892,3.46823,0.156869,1,0.0990923,-64.3507,-12.4892,3.46823,0.156869
18.8428,1,18.8602,BaselineAllocator,1.26708,2.1069,-2.55443,0.503591,1.67832,-2.22753,0.934589,0.982319,0.0885807,0.795301,0.0844606,1,1,0,0,0,0,0.000853222,1,0.101353,-12.678,-4.77243,3.54734,0.15889,1,0.101353,-11.5116,64.4503,3.54734,0.15889,1,0.101353,-11.5116,-64.4503,3.54734,0.15889,1,0.101353,64.5774,-10.1162,3.54734,0.15889,1,0.101353,-64.5774,-10.1162,3.54734,0.15889
19.0429,1,19.0603,BaselineAllocator,1.20753,1.94203,-2.52232,0.291439,1.67832,-2.01538,1.0797,0.837438,0.0739841,0.805659,0.0849028,1,1,0,0,0,0,0.000853222,1,0.101883,-14.9987,-3.50662,3.56592,0.160961,1,0.101883,-13.5893,64.2281,3.56592,0.160961,1,0.101883,-13.5893,-64.2281,3.56592,0.160961,1,0.101883,64.7709,-7.47262,3.56592,0.160961,1,0.101883,-64.7709,-7.47264,3.56592,0.160961
19.2439,1,19.2603,BaselineAllocator,1.11247,1.82345,-2.46813,0.0782705,1.67832,-1.80221,1.23857,0.809503,0.0567749,0.81598,0.0843324,1,1,0,0,0,0,0.000853222,1,0.101199,-16.5339,-2.25281,3.54196,0.163025,1,0.101199,-14.9575,64.0593,3.54196,0.163025,1,0.101199,-14.9575,-64.0593,3.54196,0.163025,1,0.101199,64.9052,-4.81852,3.54196,0.163025,1,0.101199,-64.9052,-4.81852,3.54196,0.163025
19.4443,1,19.4603,BaselineAllocator,0.984844,1.74552,-2.38925,-0.134512,1.67832,-1.58943,1.37739,0.893504,0.0398266,0.82607,0.083135,1,1,0,0,0,0,0.000853222,1,0.099762,-17.3184,-1.0943,3.49167,0.165043,1,0.099762,-15.6545,63.9664,3.49167,0.165043,1,0.099762,-15.6545,-63.9664,3.49167,0.165043,1,0.099762,64.9776,-2.34527,3.49167,0.165043,1,0.099762,-64.9776,-2.34527,3.49167,0.165043
19.6447,1,19.6603,BaselineAllocator,0.828322,1.70027,-2.28498,-0.347109,1.67832,-1.37683,1.48555,1.03452,0.027132,0.835828,0.0816382,1,1,0,0,0,0,0.000853222,1,0.0979658,-17.4183,-0.0864946,3.4288,0.166995,1,0.0979658,-15.7416,63.9544,3.4288,0.166995,1,0.0979658,-15.7416,-63.9544,3.4288,0.166995,1,0.0979658,64.9999,-0.185488,3.4288,0.166995,1,0.0979658,-64.9999,-0.18549,3.4288,0.166995
19.8448,1,19.8603,BaselineAllocator,0.646973,1.67909,-2.156,-0.558667,1.67832,-1.16527,1.56049,1.18611,0.0228654,0.845225,0.0800899,1,1,0,0,0,0,0.000853222,1,0.0961079,-16.9094,0.735493,3.36378,0.168874,1,0.0961079,-15.2854,64.0162,3.36378,0.168874,1,0.0961079,-15.2855,-64.0162,3.36378,0.168874,1,0.0961079,64.9899,1.57683,3.36378,0.168874,1,0.0961079,-64.9899,1.57683,3.36378,0.168874
20.0451,2,0.06,BaselineAllocator,0.00538267,2.00429,0.0154342,0.791276,2.64681,1.95898,2.19268,0.408016,0.665363,0.0056981,0.124138,1,1,0.124138,57.4243,38.2856,4.34484,0.000949683,1,0.124138,23.6862,-10.0007,4.34484,0.000949683,1,0.124138,21.6405,62.9566,4.34484,0.000949683,1,0.124138,21.6405,-62.9567,4.34484,0.000949683,1,0.124138,63.1938,-20.4261,4.34484,0.000949683,1,0.124138,-63.1938,-20.4261,4.34484,0.000949683
20.2454,2,0.26,BaselineAllocator,0.056933,2.07093,0.153217,0.579019,2.64681,2.17124,2.16255,1.08755,0.754117,0.0190238,0.0911226,1,1,0,0,0,0,0.000949683,1,0.109347,24.2186,-2.09019,3.82715,0.00361482,1,0.109347,21.8385,62.9163,3.82715,0.00361482,1,0.109347,21.8385,-62.9163,3.82715,0.00361482,1,0.109347,64.9184,-4.47233,3.82715,0.00361482,1,0.109347,-64.9184,-4.47233,3.82715,0.00361482
20.4458,2,0.46,BaselineAllocator,0.125289,2.18892,0.379117,0.366346,2.64681,2.38391,2.0705,1.47327,0.590323,0.029753,0.0827676,1,1,0,0,0,0,0.000949683,1,0.0993211,23.2364,5.14062,3.47624,0.00576066,1,0.0993211,21.0253,63.079,3.47624,0.00576066,1,0.0993211,21.0253,-63.079,3.47624,0.00576066,1,0.0993211,64.5103,10.8767,3.47624,0.00576066,1,0.0993211,-64.5103,10.8767,3.47624,0.00576066
