time,episode,episode_time,mode,pos_x,pos_y,pos_z,target_x,target_y,target_z,position_error,speed,angular_speed,energy_proxy,average_thrust,average_health,m0_health,m0_cmd,m0_pitch_deg,m0_yaw_deg,m0_effective_thrust,m0_energy,m1_health,m1_cmd,m1_pitch_deg,m1_yaw_deg,m1_effective_thrust,m1_energy,m2_health,m2_cmd,m2_pitch_deg,m2_yaw_deg,m2_effective_thrust,m2_energy,m3_health,m3_cmd,m3_pitch_deg,m3_yaw_deg,m3_effective_thrust,m3_energy,m4_health,m4_cmd,m4_pitch_deg,m4_yaw_deg,m4_effective_thrust,m4_energy,m5_health,m5_cmd,m5_pitch_deg,m5_yaw_deg,m5_effective_thrust,m5_energy
9.0095,1,9.02002,BaselineAllocator,1.33687,0.515741,1.77851,0,2,0,2.67457,1.65552,9.3583,14.7365,0.580864,1,1,0.653659,-29.1519,18.7042,22.8781,2.56855,1,0.344352,13.2899,10.0098,12.0523,2.45282,1,0.50001,-35.5858,6.52434,17.5004,2.25601,1,0.637787,18.9257,-13.4501,22.3225,2.40473,1,0.549165,35.9777,7.53121,19.2208,2.42068,1,0.800212,30.4509,-9.40399,28.0074,2.63373
9.21008,1,9.22002,BaselineAllocator,1.49989,0.505317,1.30765,0,2,0,2.48871,2.84674,5.62982,15.054,0.475858,1,1,0.785983,-9.8597,20.5004,27.5094,2.60364,1,0.554746,10.2287,-0.693318,19.4161,2.51101,1,0.313194,6.79476,-28.1941,10.9618,2.30904,1,0.336282,0.625443,-1.84924,11.7699,2.45825,1,0.478036,15.6403,-11.8468,16.7313,2.47615,1,0.386904,-6.6558,-9.48759,13.5417,2.69595
9.41061,1,9.42003,BaselineAllocator,1.57095,0.500007,0.81553,0,2,0,2.32012,2.01757,7.0474,15.4004,0.388768,1,1,0.487202,4.95609,31.5676,17.0521,2.66388,1,0.322784,-3.89962,33.7056,11.2974,2.56932,1,0.322401,-3.19303,-5.48862,11.2841,2.36285,1,0.47716,-27,7.02311,16.7006,2.51662,1,0.351203,-2.12413,8.58466,12.2921,2.5365,1,0.371857,-29.3416,1.63954,13.015,2.7512
9.6115,1,9.62003,BaselineAllocator,1.63593,0.502133,0.383364,0,2,0,2.25097,2.1437,12,15.7227,0.489739,1,1,0.429531,7.788,-6.33668,15.0336,2.7225,1,0.583028,-11.4225,-9.79749,20.406,2.64432,1,0.610563,-9.86267,16.6106,21.3697,2.4283,1,0.40431,12.0504,-7.83085,14.1508,2.55499,1,0.437063,-13.3043,-38.6155,15.2972,2.57897,1,0.47394,-30.7143,-7.00469,16.5879,2.79361
9.8123,1,9.82003,BaselineAllocator,1.60874,0.506998,0.0480117,0,2,0,2.19532,1.24436,12,16.0362,0.315295,1,1,0.201843,7.69916,-40.0898,7.06452,2.76576,1,0.529591,-17.3514,59.56,18.5357,2.71481,1,0.379898,7.80992,-2.32809,13.2964,2.46788,1,0.382321,17.0815,-6.7087,13.3812,2.59134,1,0.0998241,-25.5797,-17.199,3.49384,2.64586,1,0.298295,5.48935,-14.9483,10.4403,2.85054
10.013,1,10.02,BaselineAllocator,1.61768,0.500032,-0.247407,0,2,0,2.21991,1.2312,8.0276,16.3805,0.546297,1,1,0.524343,-13.7856,22.8931,18.352,2.81548,1,0.665306,-11.3851,-56.1538,23.2857,2.7648,1,0.432659,12.9045,20.7467,15.1431,2.535,1,0.327176,-3.09283,7.02917,11.4512,2.64101,1,0.687563,-12.2041,-11.9334,24.0647,2.70544,1,0.640734,-16.7734,42.2526,22.4257,2.9188
10.2139,1,10.22,BaselineAllocator,1.72281,0.500001,-0.40633,0,2,0,2.32017,1.01644,11.9616,16.7554,0.483966,1,1,0.631349,-42.7513,8.35905,22.0972,2.8891,1,0.53763,0.806107,26.6333,18.8171,2.83497,1,0.355762,20.9539,51.4133,12.4517,2.58479,1,0.236122,-12.7024,-17.7791,8.26427,2.67937,1,0.58277,5.51769,-16.0321,20.397,2.767,1,0.560161,2.75694,-8.42678,19.6056,3.00021
10.4143,1,10.4201,BaselineAllocator,1.92735,0.500047,-0.399625,0,2,0,2.47472,0.860334,9.06542,17.0629,0.52017,1,1,0.508739,-9.85451,-27.206,17.8059,2.93128,1,0.672235,-13.2283,35.823,23.5282,2.89605,1,0.368998,8.14586,-2.2895,12.9149,2.62726,1,0.434251,48.7895,-21.073,15.1988,2.71771,1,0.619383,18.8617,-10.7531,21.6784,2.83244,1,0.517414,24.8798,17.3272,18.1095,3.05819
10.6153,1,10.6201,BaselineAllocator,1.9437,0.501126,-0.445815,0,2,0,2.49466,0.520014,9.63011,17.4505,0.553264,1,1,0.428454,-29.2928,30.0757,14.9959,2.99506,1,0.644874,3.83295,4.88615,22.5706,2.95406,1,0.524065,-29.906,26.467,18.3423,2.69804,1,0.781242,16.5225,4.85683,27.3435,2.77509,1,0.722204,-4.98357,0.713771,25.2771,2.9068,1,0.218742,9.19899,-7.49673,7.65597,3.12143
10.8163,1,10.8201,BaselineAllocator,1.73657,0.506681,-0.284646,0,2,0,2.30796,1.14229,11.4721,17.8164,0.626926,1,1,0.734635,12.3971,-14.5585,25.7122,3.04654,1,0.591708,-8.8134,-6.14115,20.7098,3.02432,1,0.792242,35.3106,21.2924,27.7285,2.74581,1,0.667211,3.60455,-14.593,23.3524,2.83089,1,0.422056,-4.15433,-8.6823,14.772,2.97357,1,0.553706,-14.1275,10.6139,19.3797,3.19531
